accession,year,n_bases,optimal_2bit_bytes,zlib_bytes,zlib_bytes_corrected,n_contigs,file
GCF_022655685.1,2022,4713600,1178400.0,1318847,1310606.5,1,GCF_022655685.1_ASM2265568v1_genomic.fna
GCF_022655705.1,2022,4763016,1190754.0,1332495,1324254.5,2,GCF_022655705.1_ASM2265570v1_genomic.fna
GCF_022670675.1,2022,5046450,1261612.5,1412942,1404701.5,2,GCF_022670675.1_ASM2267067v1_genomic.fna
GCF_022670695.1,2022,4975247,1243811.75,1391427,1383186.5,1,GCF_022670695.1_ASM2267069v1_genomic.fna
GCF_022670715.1,2022,5095898,1273974.5,1425252,1417011.5,2,GCF_022670715.1_ASM2267071v1_genomic.fna
GCF_022670735.1,2022,5195683,1298920.75,1453747,1445506.5,2,GCF_022670735.1_ASM2267073v1_genomic.fna
GCF_022670755.1,2022,5188400,1297100.0,1447476,1439235.5,4,GCF_022670755.1_ASM2267075v1_genomic.fna
GCF_022670775.1,2022,5163326,1290831.5,1444206,1435965.5,2,GCF_022670775.1_ASM2267077v1_genomic.fna
GCF_022670835.1,2022,4957438,1239359.5,1385964,1377723.5,1,GCF_022670835.1_ASM2267083v1_genomic.fna
GCF_022760155.1,2022,5149873,1287468.25,1441335,1433094.5,6,GCF_022760155.1_ASM2276015v1_genomic.fna
GCF_022846635.1,2022,4261890,1065472.5,1191589,1183348.5,1,GCF_022846635.1_ASM2284663v1_genomic.fna
GCF_022869585.1,2022,4482096,1120524.0,1255844,1247603.5,1,GCF_022869585.1_ASM2286958v1_genomic.fna
GCF_022869965.1,2022,4951425,1237856.25,1386595,1378354.5,2,GCF_022869965.1_ASM2286996v1_genomic.fna
GCF_022870605.1,2022,5123626,1280906.5,1431550,1423309.5,4,GCF_022870605.1_ASM2287060v1_genomic.fna
GCF_022870685.1,2022,5238739,1309684.75,1467115,1458874.5,4,GCF_022870685.1_ASM2287068v1_genomic.fna
GCF_022936345.1,2022,4838258,1209564.5,1354343,1346102.5,1,GCF_022936345.1_ASM2293634v1_genomic.fna
GCF_022936365.1,2022,4834515,1208628.75,1353796,1345555.5,5,GCF_022936365.1_ASM2293636v1_genomic.fna
GCF_022936385.1,2022,4874747,1218686.75,1365029,1356788.5,2,GCF_022936385.1_ASM2293638v1_genomic.fna
GCF_022936405.1,2022,5159194,1289798.5,1442598,1434357.5,3,GCF_022936405.1_ASM2293640v1_genomic.fna
GCF_022936425.1,2022,4929149,1232287.25,1378331,1370090.5,3,GCF_022936425.1_ASM2293642v1_genomic.fna
GCF_022936485.1,2022,4872339,1218084.75,1364306,1356065.5,2,GCF_022936485.1_ASM2293648v1_genomic.fna
GCF_023024545.1,2022,5044286,1261071.5,1412624,1404383.5,2,GCF_023024545.1_ASM2302454v1_genomic.fna
GCF_023158855.1,2022,5129818,1282454.5,1436169,1427928.5,2,GCF_023158855.1_ASM2315885v1_genomic.fna
GCF_023159325.1,2022,4828508,1207127.0,1352529,1344288.5,1,GCF_023159325.1_ASM2315932v1_genomic.fna
GCF_023330705.1,2022,5170682,1292670.5,1447964,1439723.5,3,GCF_023330705.1_ASM2333070v1_genomic.fna
GCF_023330725.1,2022,5297217,1324304.25,1481930,1473689.5,3,GCF_023330725.1_ASM2333072v1_genomic.fna
GCF_023330745.1,2022,5161746,1290436.5,1443793,1435552.5,4,GCF_023330745.1_ASM2333074v1_genomic.fna
GCF_023330765.1,2022,5224450,1306112.5,1461326,1453085.5,2,GCF_023330765.1_ASM2333076v1_genomic.fna
GCF_023330785.1,2022,5131059,1282764.75,1436280,1428039.5,2,GCF_023330785.1_ASM2333078v1_genomic.fna
GCF_023330805.1,2022,5296145,1324036.25,1481946,1473705.5,2,GCF_023330805.1_ASM2333080v1_genomic.fna
GCF_023330825.1,2022,5208710,1302177.5,1457369,1449128.5,3,GCF_023330825.1_ASM2333082v1_genomic.fna
GCF_023330845.1,2022,5389798,1347449.5,1507204,1498963.5,3,GCF_023330845.1_ASM2333084v1_genomic.fna
GCF_023330865.1,2022,5015033,1253758.25,1404141,1395900.5,3,GCF_023330865.1_ASM2333086v1_genomic.fna
GCF_023330885.1,2022,5227029,1306757.25,1463368,1455127.5,2,GCF_023330885.1_ASM2333088v1_genomic.fna
GCF_023330905.1,2022,5382329,1345582.25,1504164,1495923.5,6,GCF_023330905.1_ASM2333090v1_genomic.fna
GCF_023379985.1,2022,4679859,1169964.75,1310976,1302735.5,1,GCF_023379985.1_ASM2337998v1_genomic.fna
GCF_023518135.1,2022,4808486,1202121.5,1347300,1339059.5,2,GCF_023518135.1_ASM2351813v1_genomic.fna
GCF_023518155.1,2022,4739669,1184917.25,1327936,1319695.5,2,GCF_023518155.1_ASM2351815v1_genomic.fna
GCF_023518175.1,2022,5036854,1259213.5,1409919,1401678.5,4,GCF_023518175.1_ASM2351817v1_genomic.fna
GCF_023518195.1,2022,4761670,1190417.5,1334173,1325932.5,3,GCF_023518195.1_ASM2351819v1_genomic.fna
GCF_023612355.1,2022,5044971,1261242.75,1411276,1403035.5,2,GCF_023612355.1_ASM2361235v1_genomic.fna
GCF_023702165.1,2022,4893616,1223404.0,1369800,1361559.5,2,GCF_023702165.1_ASM2370216v1_genomic.fna
GCF_023746725.1,2022,4932877,1233219.25,1381011,1372770.5,2,GCF_023746725.1_ASM2374672v1_genomic.fna
GCF_023848535.1,2022,4993660,1248415.0,1397559,1389318.5,2,GCF_023848535.1_ASM2384853v1_genomic.fna
GCF_023848615.1,2022,5041815,1260453.75,1408728,1400487.5,3,GCF_023848615.1_ASM2384861v1_genomic.fna
GCF_023848645.1,2022,5242449,1310612.25,1467337,1459096.5,4,GCF_023848645.1_ASM2384864v1_genomic.fna
GCF_024137945.1,2022,4709337,1177334.25,1318827,1310586.5,2,GCF_024137945.1_ASM2413794v1_genomic.fna
GCF_024266125.1,2022,4876884,1219221.0,1363286,1355045.5,4,GCF_024266125.1_ASM2426612v1_genomic.fna
GCF_024266145.1,2022,4829978,1207494.5,1352603,1344362.5,4,GCF_024266145.1_ASM2426614v1_genomic.fna
GCF_024266165.1,2022,4930112,1232528.0,1380636,1372395.5,8,GCF_024266165.1_ASM2426616v1_genomic.fna
GCF_024266185.1,2022,4911276,1227819.0,1373933,1365692.5,3,GCF_024266185.1_ASM2426618v1_genomic.fna
GCF_024266205.1,2022,4990068,1247517.0,1395692,1387451.5,4,GCF_024266205.1_ASM2426620v1_genomic.fna
GCF_024266225.1,2022,5086463,1271615.75,1418101,1409860.5,5,GCF_024266225.1_ASM2426622v1_genomic.fna
GCF_024266245.1,2022,5038224,1259556.0,1408845,1400604.5,3,GCF_024266245.1_ASM2426624v1_genomic.fna
GCF_024266265.1,2022,5004909,1251227.25,1401017,1392776.5,2,GCF_024266265.1_ASM2426626v1_genomic.fna
GCF_024266285.1,2022,4744877,1186219.25,1328279,1320038.5,5,GCF_024266285.1_ASM2426628v1_genomic.fna
GCF_024266305.1,2022,4988781,1247195.25,1397147,1388906.5,2,GCF_024266305.1_ASM2426630v1_genomic.fna
GCF_024266345.1,2022,4836323,1209080.75,1352730,1344489.5,2,GCF_024266345.1_ASM2426634v1_genomic.fna
GCF_024266365.1,2022,5108548,1277137.0,1429041,1420800.5,3,GCF_024266365.1_ASM2426636v1_genomic.fna
GCF_024266385.1,2022,4990305,1247576.25,1396328,1388087.5,4,GCF_024266385.1_ASM2426638v1_genomic.fna
GCF_024266405.1,2022,5057910,1264477.5,1415605,1407364.5,5,GCF_024266405.1_ASM2426640v1_genomic.fna
GCF_024266425.1,2022,5338877,1334719.25,1493076,1484835.5,3,GCF_024266425.1_ASM2426642v1_genomic.fna
GCF_024266445.1,2022,5253731,1313432.75,1470384,1462143.5,3,GCF_024266445.1_ASM2426644v1_genomic.fna
GCF_024266465.1,2022,5025997,1256499.25,1407531,1399290.5,5,GCF_024266465.1_ASM2426646v1_genomic.fna
GCF_024266485.1,2022,5078859,1269714.75,1421697,1413456.5,2,GCF_024266485.1_ASM2426648v1_genomic.fna
GCF_024266505.1,2022,5144935,1286233.75,1439872,1431631.5,4,GCF_024266505.1_ASM2426650v1_genomic.fna
GCF_024266525.1,2022,4846926,1211731.5,1357142,1348901.5,4,GCF_024266525.1_ASM2426652v1_genomic.fna
GCF_024266545.1,2022,5059675,1264918.75,1416647,1408406.5,4,GCF_024266545.1_ASM2426654v1_genomic.fna
GCF_024266565.1,2022,5044347,1261086.75,1412626,1404385.5,4,GCF_024266565.1_ASM2426656v1_genomic.fna
GCF_024266785.1,2022,5063155,1265788.75,1416396,1408155.5,3,GCF_024266785.1_ASM2426678v1_genomic.fna
GCF_024266875.1,2022,4913592,1228398.0,1376226,1367985.5,1,GCF_024266875.1_ASM2426687v1_genomic.fna
GCF_024364825.1,2022,4945546,1236386.5,1384880,1376639.5,2,GCF_024364825.1_ASM2436482v1_genomic.fna
GCF_024364845.1,2022,5103129,1275782.25,1427828,1419587.5,4,GCF_024364845.1_ASM2436484v1_genomic.fna
GCF_024364865.1,2022,5245093,1311273.25,1467405,1459164.5,1,GCF_024364865.1_ASM2436486v1_genomic.fna
GCF_024364885.1,2022,4984268,1246067.0,1395244,1387003.5,2,GCF_024364885.1_ASM2436488v1_genomic.fna
GCF_024364905.1,2022,5247576,1311894.0,1468183,1459942.5,1,GCF_024364905.1_ASM2436490v1_genomic.fna
GCF_024364925.1,2022,5121969,1280492.25,1433146,1424905.5,3,GCF_024364925.1_ASM2436492v1_genomic.fna
GCF_024364945.1,2022,5150418,1287604.5,1441332,1433091.5,3,GCF_024364945.1_ASM2436494v1_genomic.fna
GCF_024364965.1,2022,5226478,1306619.5,1461680,1453439.5,4,GCF_024364965.1_ASM2436496v1_genomic.fna
GCF_024364985.1,2022,5191692,1297923.0,1453519,1445278.5,2,GCF_024364985.1_ASM2436498v1_genomic.fna
GCF_024365005.1,2022,5258906,1314726.5,1470168,1461927.5,2,GCF_024365005.1_ASM2436500v1_genomic.fna
GCF_024365025.1,2022,5227863,1306965.75,1463328,1455087.5,2,GCF_024365025.1_ASM2436502v1_genomic.fna
GCF_024442255.1,2022,4809621,1202405.25,1346479,1338238.5,1,GCF_024442255.1_ASM2444225v1_genomic.fna
GCF_024442275.1,2022,4809636,1202409.0,1346482,1338241.5,1,GCF_024442275.1_ASM2444227v1_genomic.fna
GCF_024494525.1,2022,4864592,1216148.0,1361975,1353734.5,4,GCF_024494525.1_ASM2449452v1_genomic.fna
GCF_024507995.1,2022,4993322,1248330.5,1398382,1390141.5,3,GCF_024507995.1_ASM2450799v1_genomic.fna
GCF_024508075.1,2022,4959173,1239793.25,1388830,1380589.5,3,GCF_024508075.1_ASM2450807v1_genomic.fna
GCF_024722255.1,2022,4948090,1237022.5,1382603,1374362.5,1,GCF_024722255.1_ASM2472225v1_genomic.fna
GCF_024722435.1,2022,5055008,1263752.0,1415788,1407547.5,2,GCF_024722435.1_ASM2472243v1_genomic.fna
GCF_024722455.1,2022,4982792,1245698.0,1392891,1384650.5,6,GCF_024722455.1_ASM2472245v1_genomic.fna
GCF_024722475.1,2022,5006395,1251598.75,1395625,1387384.5,6,GCF_024722475.1_ASM2472247v1_genomic.fna
GCF_024731345.1,2022,5110642,1277660.5,1424909,1416668.5,3,GCF_024731345.1_ASM2473134v1_genomic.fna
GCF_024917195.1,2022,5056896,1264224.0,1415439,1407198.5,6,GCF_024917195.1_ASM2491719v1_genomic.fna
GCF_024917215.1,2022,4910601,1227650.25,1375427,1367186.5,2,GCF_024917215.1_ASM2491721v1_genomic.fna
GCF_025259065.1,2022,4754570,1188642.5,1332048,1323807.5,4,GCF_025259065.1_ASM2525906v1_genomic.fna
GCF_025259185.1,2022,4754570,1188642.5,1332053,1323812.5,4,GCF_025259185.1_ASM2525918v1_genomic.fna
GCF_025259345.1,2022,4957548,1239387.0,1388496,1380255.5,2,GCF_025259345.1_ASM2525934v1_genomic.fna
GCF_025259525.1,2022,5207250,1301812.5,1457021,1448780.5,3,GCF_025259525.1_ASM2525952v1_genomic.fna
GCF_025310955.1,2022,4966490,1241622.5,1390023,1381782.5,3,GCF_025310955.1_ASM2531095v1_genomic.fna
GCF_025311075.1,2022,4799874,1199968.5,1343973,1335732.5,2,GCF_025311075.1_ASM2531107v1_genomic.fna
GCF_025311235.1,2022,5125631,1281407.75,1434370,1426129.5,4,GCF_025311235.1_ASM2531123v1_genomic.fna
GCF_025311295.1,2022,4854412,1213603.0,1359789,1351548.5,3,GCF_025311295.1_ASM2531129v1_genomic.fna
GCF_025311435.1,2022,4977168,1244292.0,1393533,1385292.5,3,GCF_025311435.1_ASM2531143v1_genomic.fna
GCF_025398995.1,2022,4774206,1193551.5,1337154,1328913.5,1,GCF_025398995.1_ASM2539899v1_genomic.fna
GCF_025399015.1,2022,4984137,1246034.25,1396470,1388229.5,2,GCF_025399015.1_ASM2539901v1_genomic.fna
GCF_025399055.1,2022,4778614,1194653.5,1338699,1330458.5,2,GCF_025399055.1_ASM2539905v1_genomic.fna
GCF_025399075.1,2022,4778338,1194584.5,1338624,1330383.5,2,GCF_025399075.1_ASM2539907v1_genomic.fna
GCF_025643195.1,2022,4916758,1229189.5,1375546,1367305.5,7,GCF_025643195.1_ASM2564319v1_genomic.fna
GCF_025725745.1,2022,4823085,1205771.25,1350833,1342592.5,4,GCF_025725745.1_ASM2572574v1_genomic.fna
GCF_025808235.1,2022,4791732,1197933.0,1342258,1334017.5,2,GCF_025808235.1_ASM2580823v1_genomic.fna
GCF_025808255.1,2022,4789191,1197297.75,1341541,1333300.5,2,GCF_025808255.1_ASM2580825v1_genomic.fna
GCF_025808275.1,2022,4792592,1198148.0,1342657,1334416.5,2,GCF_025808275.1_ASM2580827v1_genomic.fna
GCF_025808295.1,2022,4791748,1197937.0,1342190,1333949.5,2,GCF_025808295.1_ASM2580829v1_genomic.fna
GCF_025808315.1,2022,4791733,1197933.25,1342091,1333850.5,2,GCF_025808315.1_ASM2580831v1_genomic.fna
GCF_025808335.1,2022,4791759,1197939.75,1342301,1334060.5,2,GCF_025808335.1_ASM2580833v1_genomic.fna
GCF_025808355.1,2022,4790975,1197743.75,1342002,1333761.5,2,GCF_025808355.1_ASM2580835v1_genomic.fna
GCF_025999715.1,2022,5146518,1286629.5,1440891,1432650.5,13,GCF_025999715.1_ASM2599971v1_genomic.fna
GCF_026013295.1,2022,5059623,1264905.75,1416285,1408044.5,3,GCF_026013295.1_ASM2601329v1_genomic.fna
GCF_026013315.1,2022,4975504,1243876.0,1393143,1384902.5,1,GCF_026013315.1_ASM2601331v1_genomic.fna
GCF_026013745.1,2022,4738739,1184684.75,1327528,1319287.5,2,GCF_026013745.1_ASM2601374v1_genomic.fna
GCF_026153595.1,2022,5265111,1316277.75,1472659,1464418.5,4,GCF_026153595.1_ASM2615359v1_genomic.fna
GCF_026248385.1,2022,4918150,1229537.5,1378237,1369996.5,3,GCF_026248385.1_ASM2624838v1_genomic.fna
GCF_026248545.1,2022,4799214,1199803.5,1344831,1336590.5,2,GCF_026248545.1_ASM2624854v1_genomic.fna
GCF_026684115.1,2022,4756748,1189187.0,1331427,1323186.5,1,GCF_026684115.1_ASM2668411v1_genomic.fna
GCF_026801915.1,2022,4709424,1177356.0,1318540,1310299.5,1,GCF_026801915.1_ASM2680191v1_genomic.fna
GCF_026801935.1,2022,4972313,1243078.25,1392266,1384025.5,1,GCF_026801935.1_ASM2680193v1_genomic.fna
GCF_026801955.1,2022,4855728,1213932.0,1359838,1351597.5,1,GCF_026801955.1_ASM2680195v1_genomic.fna
GCF_026801975.1,2022,4677491,1169372.75,1309609,1301368.5,1,GCF_026801975.1_ASM2680197v1_genomic.fna
GCF_026801995.1,2022,4850957,1212739.25,1357207,1348966.5,1,GCF_026801995.1_ASM2680199v1_genomic.fna
GCF_026802015.1,2022,4722848,1180712.0,1323081,1314840.5,1,GCF_026802015.1_ASM2680201v1_genomic.fna
GCF_026802035.1,2022,4714057,1178514.25,1320589,1312348.5,1,GCF_026802035.1_ASM2680203v1_genomic.fna
GCF_026802055.1,2022,4844220,1211055.0,1356067,1347826.5,1,GCF_026802055.1_ASM2680205v1_genomic.fna
GCF_026873305.1,2022,4944965,1236241.25,1382880,1374639.5,3,GCF_026873305.1_ASM2687330v1_genomic.fna
GCF_026873325.1,2022,4926562,1231640.5,1378966,1370725.5,4,GCF_026873325.1_ASM2687332v1_genomic.fna
GCF_026873345.1,2022,4696484,1174121.0,1315025,1306784.5,4,GCF_026873345.1_ASM2687334v1_genomic.fna
GCF_026873365.1,2022,4953107,1238276.75,1385749,1377508.5,4,GCF_026873365.1_ASM2687336v1_genomic.fna
GCF_026873385.1,2022,4823296,1205824.0,1350191,1341950.5,3,GCF_026873385.1_ASM2687338v1_genomic.fna
GCF_026873405.1,2022,4663696,1165924.0,1305913,1297672.5,2,GCF_026873405.1_ASM2687340v1_genomic.fna
GCF_026873425.1,2022,4694630,1173657.5,1314614,1306373.5,2,GCF_026873425.1_ASM2687342v1_genomic.fna
GCF_026873445.1,2022,4914347,1228586.75,1374865,1366624.5,4,GCF_026873445.1_ASM2687344v1_genomic.fna
GCF_026873465.1,2022,4950462,1237615.5,1384985,1376744.5,4,GCF_026873465.1_ASM2687346v1_genomic.fna
GCF_026873485.1,2022,4686733,1171683.25,1312374,1304133.5,2,GCF_026873485.1_ASM2687348v1_genomic.fna
GCF_026873505.1,2022,4986976,1246744.0,1393861,1385620.5,4,GCF_026873505.1_ASM2687350v1_genomic.fna
GCF_026873525.1,2022,4925254,1231313.5,1377859,1369618.5,3,GCF_026873525.1_ASM2687352v1_genomic.fna
GCF_027474565.1,2022,4883354,1220838.5,1368335,1360094.5,3,GCF_027474565.1_ASM2747456v1_genomic.fna
GCF_027943645.1,2022,4959983,1239995.75,1388857,1380616.5,2,GCF_027943645.1_ASM2794364v1_genomic.fna
GCF_940596495.1,2022,4783830,1195957.5,1339992,1331751.5,1,GCF_940596495.1_BRD948_LAT2_genomic.fna
GCF_940599845.1,2022,4775892,1193973.0,1337969,1329728.5,1,GCF_940599845.1_BRD948_8_genomic.fna
GCF_940618755.1,2022,4790681,1197670.25,1341827,1333586.5,1,GCF_940618755.1_BRD948_WT_genomic.fna
GCF_940620125.1,2022,4789758,1197439.5,1341729,1333488.5,1,GCF_940620125.1_BRD948_U_genomic.fna
GCF_940631035.1,2022,4790262,1197565.5,1341889,1333648.5,1,GCF_940631035.1_BRD948_7_genomic.fna
GCA_001479685.2,2023,4958037,1239509.25,1387333,1379092.5,3,GCA_001479685.2_ASM147968v2_genomic.fna
GCA_003790565.2,2023,4962395,1240598.75,1387840,1379599.5,2,GCA_003790565.2_ASM379056v2_genomic.fna
GCA_006287295.2,2023,4880155,1220038.75,1365875,1357634.5,3,GCA_006287295.2_ASM628729v2_genomic.fna
GCA_006474385.2,2023,5085271,1271317.75,1421838,1413597.5,5,GCA_006474385.2_Microbial_assembly_genomic.fna
GCA_006739125.2,2023,4895267,1223816.75,1370336,1362095.5,4,GCA_006739125.2_ASM673912v2_genomic.fna
GCA_007323035.2,2023,4970370,1242592.5,1391056,1382815.5,3,GCA_007323035.2_ASM732303v2_genomic.fna
GCA_007323255.2,2023,4920767,1230191.75,1378045,1369804.5,2,GCA_007323255.2_ASM732325v2_genomic.fna
GCA_007374985.2,2023,4867317,1216829.25,1362793,1354552.5,3,GCA_007374985.2_ASM737498v2_genomic.fna
GCA_007425265.2,2023,5251021,1312755.25,1470834,1462593.5,4,GCA_007425265.2_Microbial_assembly_genomic.fna
GCA_007444925.2,2023,5352155,1338038.75,1498786,1490545.5,4,GCA_007444925.2_ASM744492v2_genomic.fna
GCA_007545235.2,2023,5108062,1277015.5,1428698,1420457.5,4,GCA_007545235.2_ASM754523v2_genomic.fna
GCA_007703165.2,2023,5344109,1336027.25,1496483,1488242.5,4,GCA_007703165.2_ASM770316v2_genomic.fna
GCA_008445505.2,2023,5269417,1317354.25,1475113,1466872.5,6,GCA_008445505.2_ASM844550v2_genomic.fna
GCA_008919525.2,2023,5166798,1291699.5,1446084,1437843.5,3,GCA_008919525.2_ASM891952v2_genomic.fna
GCA_009028185.2,2023,5178737,1294684.25,1450939,1442698.5,4,GCA_009028185.2_ASM902818v2_genomic.fna
GCA_009047335.2,2023,5221098,1305274.5,1462538,1454297.5,4,GCA_009047335.2_ASM904733v2_genomic.fna
GCA_009060905.2,2023,5071829,1267957.25,1418971,1410730.5,4,GCA_009060905.2_ASM906090v2_genomic.fna
GCA_009092745.2,2023,5060811,1265202.75,1416328,1408087.5,4,GCA_009092745.2_ASM909274v2_genomic.fna
GCA_009529075.3,2023,5317055,1329263.75,1487641,1479400.5,5,GCA_009529075.3_ASM952907v3_genomic.fna
GCA_010394785.2,2023,4844311,1211077.75,1355150,1346909.5,4,GCA_010394785.2_ASM1039478v2_genomic.fna
GCA_010428545.2,2023,4948727,1237181.75,1385135,1376894.5,4,GCA_010428545.2_ASM1042854v2_genomic.fna
GCA_010770995.3,2023,4958457,1239614.25,1389104,1380863.5,5,GCA_010770995.3_ASM1077099v3_genomic.fna
GCA_010913555.2,2023,4847843,1211960.75,1357291,1349050.5,4,GCA_010913555.2_ASM1091355v2_genomic.fna
GCA_011147675.2,2023,5109014,1277253.5,1430152,1421911.5,2,GCA_011147675.2_ASM1114767v2_genomic.fna
GCA_011442035.2,2023,4879682,1219920.5,1364578,1356337.5,4,GCA_011442035.2_ASM1144203v2_genomic.fna
GCA_014122465.2,2023,5337716,1334429.0,1493456,1485215.5,2,GCA_014122465.2_Microbial_assembly_genomic.fna
GCA_014214315.2,2023,5112119,1278029.75,1431757,1423516.5,2,GCA_014214315.2_ASM1421431v2_genomic.fna
GCA_014910265.2,2023,5037636,1259409.0,1410929,1402688.5,1,GCA_014910265.2_ASM1491026v2_genomic.fna
GCA_014946605.2,2023,4869108,1217277.0,1361654,1353413.5,2,GCA_014946605.2_Microbial_assembly_genomic.fna
GCA_015176565.2,2023,5265811,1316452.75,1472885,1464644.5,3,GCA_015176565.2_ASM1517656v2_genomic.fna
GCA_017490945.2,2023,4926996,1231749.0,1379438,1371197.5,2,GCA_017490945.2_ASM1749094v2_genomic.fna
GCA_017905275.2,2023,4862748,1215687.0,1361460,1353219.5,2,GCA_017905275.2_ASM1790527v2_genomic.fna
GCA_018311215.2,2023,4814364,1203591.0,1345580,1337339.5,3,GCA_018311215.2_ASM1831121v2_genomic.fna
GCA_018339495.2,2023,4742824,1185706.0,1328080,1319839.5,1,GCA_018339495.2_ASM1833949v2_genomic.fna
GCA_019105565.2,2023,4824401,1206100.25,1347815,1339574.5,4,GCA_019105565.2_ASM1910556v2_genomic.fna
GCA_020234105.2,2023,4862781,1215695.25,1361629,1353388.5,2,GCA_020234105.2_ASM2023410v2_genomic.fna
GCA_020278765.2,2023,5091983,1272995.75,1422500,1414259.5,3,GCA_020278765.2_ASM2027876v2_genomic.fna
GCA_020516365.2,2023,4892844,1223211.0,1369932,1361691.5,2,GCA_020516365.2_ASM2051636v2_genomic.fna
GCA_020700595.2,2023,4895889,1223972.25,1370605,1362364.5,2,GCA_020700595.2_ASM2070059v2_genomic.fna
GCA_020808205.2,2023,4892907,1223226.75,1369966,1361725.5,2,GCA_020808205.2_ASM2080820v2_genomic.fna
GCA_020814255.2,2023,4667646,1166911.5,1307054,1298813.5,5,GCA_020814255.2_Microbial_assembly_genomic.fna
GCA_024624245.2,2023,4897121,1224280.25,1370650,1362409.5,5,GCA_024624245.2_ASM2462424v2_genomic.fna
GCA_025159055.2,2023,4900408,1225102.0,1368827,1360586.5,3,GCA_025159055.2_ASM2515905v2_genomic.fna
GCA_027701665.1,2023,5023030,1255757.5,1406676,1398435.5,1,GCA_027701665.1_ASM2770166v1_genomic.fna
GCA_027920345.1,2023,5316042,1329010.5,1486500,1478259.5,3,GCA_027920345.1_ASM2792034v1_genomic.fna
GCA_027942075.1,2023,5162186,1290546.5,1445275,1437034.5,2,GCA_027942075.1_ASM2794207v1_genomic.fna
GCA_027942095.1,2023,5198178,1299544.5,1453718,1445477.5,2,GCA_027942095.1_ASM2794209v1_genomic.fna
GCA_027942115.1,2023,4914916,1228729.0,1375808,1367567.5,2,GCA_027942115.1_ASM2794211v1_genomic.fna
GCA_027942135.1,2023,4914811,1228702.75,1375797,1367556.5,2,GCA_027942135.1_ASM2794213v1_genomic.fna
GCA_027942155.1,2023,4915053,1228763.25,1375833,1367592.5,2,GCA_027942155.1_ASM2794215v1_genomic.fna
GCA_027943865.1,2023,4692904,1173226.0,1314046,1305805.5,3,GCA_027943865.1_ASM2794386v1_genomic.fna
GCA_028551175.1,2023,5375002,1343750.5,1504980,1496739.5,5,GCA_028551175.1_ASM2855117v1_genomic.fna
GCA_028596085.1,2023,5092381,1273095.25,1425325,1417084.5,4,GCA_028596085.1_ASM2859608v1_genomic.fna
GCA_028596185.1,2023,4964086,1241021.5,1390168,1381927.5,2,GCA_028596185.1_ASM2859618v1_genomic.fna
GCA_028607065.2,2023,4839259,1209814.75,1352721,1344480.5,1,GCA_028607065.2_ASM2860706v2_genomic.fna
GCA_028623105.1,2023,4790749,1197687.25,1341740,1333499.5,4,GCA_028623105.1_ASM2862310v1_genomic.fna
GCA_028623125.1,2023,4795578,1198894.5,1342535,1334294.5,2,GCA_028623125.1_ASM2862312v1_genomic.fna
GCA_028623145.1,2023,4797561,1199390.25,1343043,1334802.5,3,GCA_028623145.1_ASM2862314v1_genomic.fna
GCA_028735935.2,2023,4931346,1232836.5,1360742,1352501.5,1,GCA_028735935.2_ASM2873593v2_genomic.fna
GCA_028735955.1,2023,4848834,1212208.5,1354315,1346074.5,1,GCA_028735955.1_ASM2873595v1_genomic.fna
GCA_028735975.1,2023,4861942,1215485.5,1354613,1346372.5,1,GCA_028735975.1_ASM2873597v1_genomic.fna
GCA_028743635.1,2023,4824135,1206033.75,1351897,1343656.5,3,GCA_028743635.1_ASM2874363v1_genomic.fna
GCA_028747825.1,2023,4777665,1194416.25,1336022,1327781.5,1,GCA_028747825.1_ASM2874782v1_genomic.fna
GCA_028747845.1,2023,4780537,1195134.25,1336654,1328413.5,1,GCA_028747845.1_ASM2874784v1_genomic.fna
GCA_028747865.1,2023,4776296,1194074.0,1335536,1327295.5,1,GCA_028747865.1_ASM2874786v1_genomic.fna
GCA_028747885.1,2023,4779270,1194817.5,1336410,1328169.5,1,GCA_028747885.1_ASM2874788v1_genomic.fna
GCA_028747905.1,2023,4780817,1195204.25,1336820,1328579.5,1,GCA_028747905.1_ASM2874790v1_genomic.fna
GCA_028891365.1,2023,4780792,1195198.0,1339005,1330764.5,1,GCA_028891365.1_ASM2889136v1_genomic.fna
GCA_028891385.1,2023,4897106,1224276.5,1371092,1362851.5,2,GCA_028891385.1_ASM2889138v1_genomic.fna
GCA_028892635.1,2023,4930521,1232630.25,1381422,1373181.5,2,GCA_028892635.1_ASM2889263v1_genomic.fna
GCA_028892665.1,2023,4937171,1234292.75,1383234,1374993.5,2,GCA_028892665.1_ASM2889266v1_genomic.fna
GCA_028892685.1,2023,4905575,1226393.75,1373518,1365277.5,2,GCA_028892685.1_ASM2889268v1_genomic.fna
GCA_028892705.1,2023,4905854,1226463.5,1373557,1365316.5,2,GCA_028892705.1_ASM2889270v1_genomic.fna
GCA_028892725.1,2023,4905169,1226292.25,1373296,1365055.5,2,GCA_028892725.1_ASM2889272v1_genomic.fna
GCA_028892745.1,2023,4905661,1226415.25,1373543,1365302.5,2,GCA_028892745.1_ASM2889274v1_genomic.fna
GCA_028892765.1,2023,4866112,1216528.0,1362345,1354104.5,2,GCA_028892765.1_ASM2889276v1_genomic.fna
GCA_028892785.1,2023,4651194,1162798.5,1302830,1294589.5,2,GCA_028892785.1_ASM2889278v1_genomic.fna
GCA_028892805.1,2023,4905561,1226390.25,1373542,1365301.5,2,GCA_028892805.1_ASM2889280v1_genomic.fna
